item_no,barcode,name,comp_nm
90033,8801616020053,문배술23(병)375ML,참우리술
90034,8801119240514,하이트)필라이트(캔)500ML,서울로직
90052,8801119836908,하이트엑스트라콜드(PET),하이트진로
90053,8801119730114,테라(PET)1L,서울로직
90054,8801152123393,롯데)부드러운처음처럼PET1L,롯데주류
90056,8801119266903,하이트맥스피쳐1L,서울로직
90101,8809363880678,강서마일드에일(캔)500ML,강서마일드에일
90102,8809624620210,구미호피치에일(캔)500ML,구미호피치에일
90103,8712000900045,하이네켄(캔)500ML,서울로직
90104,01801859,오비)버드와이저(캔)355ML,오비
90105,8801021222653,오비)호가든(캔)330ML,오비
90158,8802521110266,국순당백세주375ML,국순당
90178,8801048225002,진로)레드와인,진로
90196,8801021105192,오비)필굿(PET)1.6L,오비
90197,8801048101023,(신)진로소주360ML,하이트진로
90213,8801858044701,OB맥주카스 프레쉬  (병)500ml,오비맥주
90214,8902178001495,한라주조세네이트 로얄 (병)750ml,서울로직
90282,6938514100715,장샤오바이 강소백 ,기타
90283,8809414660327,제주소주푸른밤지픈맛,제주소주
90284,4002103292876,비어케이에딩거바이스비어캔맥주,비어케이
90285,4066600601920,하이트진로파울라너바이스비어,하이트진로
90286,636251741623,인터비어코리아스톤탠저린익스프레스,인터비어코리아
90287,8801079610105,경주법주화랑,경주법주
90288,6001108055835,인덜지버니니블러쉬,인덜지
90289,6009814420787,신세계엘앤비미안더모스카토,신세계엘
90290,8809237718601,서울생주조서울생살균캔막걸리,서울생주
10108,8801055772469,네슬레)네슬레핫쵸코오리지날24G,네슬레코리아
10200,8802783202822,오뚜기)궁중한차270g,오뚜기
10201,8801037035650,커맥스웰하우스커피믹스오리지날236G,동서식품
10317,8801055722990,네슬레네스카페부드러운모카,네슬레코리아
10318,8801069221601,남양몸이가벼워지는시간17차25T,남양유업
10319,8801037049589,동서맥심카누마일드아메리카노10T,동서식품
10322,8801069227900,남양프렌치카페카페믹스50T,남양유업
15001,8801037007695,동서식품 엄마순보리차 240G,동서식품
15002,8801037062595,동서미떼핫초코티라미수 300G,동서식품
15003,8801037069020,동서식품 맥심카누더블샷라떼 30T 405G ,동서식품
15004,8803284605853,담터 천마차 12T 252G,담터
15005,8801037090598,동서식품 루이보스보리차 75G ,동서식품
15006,8803217016220,simplus 쌍화차 30T 450G ,홈플러스
15007,8801037018349,동서식품 제티딸기스틱 20T 340G ,동서식품
15008,8801037051247,동서식품 제티쿠키앤초코 20T 340G ,동서식품
15009,8801055721627,네스카페 신선한모카믹스 20T 234G,네스카페
15010,8801037067651,동서식품 맥심모카골드라이트믹스 20T 236G ,동서식품
15011,8801767633362,녹차원 팔방미인우엉차 100T 100G,녹차원
15012,8803217016169,simplus 둥굴레차 100T 120G ,홈플러스
15013,8801005655194,순작 모과유자차 20T ,순작
15014,8801037058673,동서식품 카누디카페인미니아메리카노 30T 27G ,동서식품
15017,8801767338618,녹차원) 진쌍화차 480ML ,녹차원
15018,8803217014776,꽃샘 별난알맹이레몬 500G ,꽃샘식품
15020,9311931105162,맥널티 헤즐넛향커피 50G ,맥널티
15022,8801037073126,동서식품_맥심원두분쇄시그니처 블렌드 _200G,동서식품
15024,8801069400006,남양_루카스나인바닐라라떼_10T 169G,남양유업
15094,8809212800093,다농원 가루녹차 60G,다농원
15339,8801037070545,동서 스타벅스 파이크 플레이스로스트 스위트블랙커피 275ML,동서식품
15373,8801037035988,동서 맥심 아라비카100 236G,동서식품
15374,8801055721955,네슬레 네스카페 수프리모오리지널커피믹스 234G,네슬레코리아
15375,8935024142370,효성 지7커피믹스3인1 288G,효성
15376,8801069400020,남양 루카스나인 더블샷라떼 149G,남양유업
15377,8801767336690,녹차원 레몬밤 허브차 16G,녹차원
15378,8801037069310,동서식품맥심모카골드심플라떼,동서식품
15380,8801037006391,동서맥심모카골드마일드커피믹스,동서식품
15381,8801037067668,맥심모카골드라이트커피믹스,동서식품
15382,8801055704552,롯데네스까페수프리모아메리카노,롯데칠성음료
15383,8801055123469,롯데테이스터스초이스마일드모카,롯데칠성음료
15384,8801005641241,대한다업순작유기농옥수수수염차,기타
15385,8803217001325,꽃샘식품홈플러스옥수수수염차,꽃샘식품
15386,8801069409634,제이에스푸드흑당밀크티,제이에스
15387,8801037006391,동서맥심모카골드마일드커피믹스20T,동서식품
15441,8809109386570,산들 노니 140G,기타
15442,8809109381520,산들 계피 180G,기타
15443,8809109382633,산들 차가버섯 120G,기타
15444,8809374434969,한국라이스텍 쌀눈 300G,한국라이스텍
15469,8809109381315,산들 볶음돼지감자 140G,기타
15617,8805167007549,이마트 피코크 유기농국내산옥수수차 200G,이마트
15723,2000000123233,금광약초 칡뿌리 160G,금광약초
15724,2000000123110,금광약초 엄나무 90G,금광약초
15733,8805167011676,이마트 페퍼민트티 4.9G,이마트
15734,8805167011669,이마트 루이보스오렌지블렌드티 7G,이마트
15853,8809687450069,이마트 피코크과테말라에스에이치비200G,이마트
15891,8809448940754,이마트피코크 브라질세라도엔와이투커피원두200G,이마트
15925,8809071546330,이마트피코크 유기농현미제주녹차1.5G*100개입,이마트
15926,8805167007747,이마트피코크 유기농현미하동녹차1.5G*50개입,이마트
15927,8809071546316,이마트피코크 유기농시원한찬물제주녹차1.2G*50개입,이마트
15928,8809071546323,이마트피코크 유기농현미제주녹차1.5G*50개입,이마트
15965,8809212555429,롯데쇼핑 신비아파트핫초코300G,스위트허그
20106,8801037077155,맥심)카누시그니처다크로스트10.8G,동서식품
20107,8801037049558,맥심)스위트아메리카노54G,동서식품
20108,8804645000812,맥널티커피)아이브루헤이즐넛30G,맥널티
20109,8801055701483,네스카페)수프리모아메리카노22G,네스카페
20120,8801055722181,네슬레)신선한모카커피믹스15.2G,네슬레코리아
20193,8801037013153,동서 둥굴레차60G,동서식품
20200,8809257330784,담터호두아몬드율무차15T270G,담터
20201,8809257330852,담터생강차225G,담터
20203,8809049861502,송원)으뜸결명자차48G,송원
20204,8809049861700,송원)우엉차40G,송원
20205,8809049866200,양파껍질차24G,기타
20206,8801037025194,동서)현미녹차37.5G,동서식품
20264,8801055705870,네스카페인도네시아수마트라10T,네스카페
20266,8801115139805,서울 강릉커피블랙 2+1,서울 강
20317,8801037053463,동서카누마일드미니스위트30T,동서식품
20318,8803217014493,꽃샘옥수수수염차20T,꽃샘식품
20319,8801037078695,동서맥심카누민트초코라떼 8T,동서식품
20320,8801037020922,동서엄마순보리차15T,동서식품
25001,4712134660819,시첸푸드3시15분오리지날밀크티 100G,시첸푸드
25002,8809568421713,바이오믹스푸드시스템흑원당 쑥밀크티 150,바이오믹스테크
25003,8801767250057,녹차원 녹차라떼 10T 130G ,녹차원
25004,8803217016176,simplus 현미녹차 100T 150G ,홈플러스
25005,8803217001370,홈플러스시그니처 국내산옥수수수염차 100T 150G ,홈플러스
25007,8801005632461,샘표 순작우리아이가좋아하는결명자차 160G ,샘표식품
25008,8801767601606,초L 현미녹차 50T 75G,롯데슈퍼프레시
25009,8803217012871,꽃샘 그라비올라차 40T 28G ,꽃샘식품
25011,015700050026,스위스미스머쉬멜로우코코아 10T 280G ,스위스미
25014,8935024140147,트룽 G7블랙커피 15T 30G ,기타
25018,8801767338625,녹차원) 진한대추차 480ML ,녹차원
25020,8801055131280,네슬레 네스퀵쵸코리필 400G ,네슬레코리아
25021,8801037058659,동서식품 카누디카페인미니아메리카노 10T 9G ,동서식품
25022,8809388460237,이디야_비니스트아메리카노 오리지널 _30T 30G,이디야
25023,8801037042801,동서식품_맥심아라비카100아메리카노_20T 18G,동서식품
25025,8801055704620,네슬레_네스카페수프리모디카페인_150G,네슬레코리아
25066,8809568422130,바이오믹스테크 무설탕 굿나잇 허니티 100G,바이오믹스테크
25067,8809568422154,프로바이오틱스 매실차,프로바이오틱스
25086,8801619803547,립톤 리퀴드 아이스티 레몬앤라임 300G,립톤 리
25163,8801055772933,롯데네슬레)네스티 아이스티 자몽맛875G,롯데네슬레코리아
25248,043000950517,크래프트하인즈코리아)크리스탈라이트핑크레몬에이드82G,크래프트하인즈코리아
25302,8804645000331,맥널티커피 에티오피아예가체프G2핸드드립원두커피 56G,맥널티
25308,8803217001400,홈플러스시그니쳐 유기농국내산보리차식수용200G,홈플러스
25372,8805167021460,농업회사법인목을상쾌하게황사차,농업회사법인목을상쾌하게
25373,8801767602092,녹차원유기농보성녹차,녹차원
25374,8804645003646,한국맥널티깊은맛블루마운틴스타일원두커피팩,한국맥널티
25375,8809568421775,바이오믹스무설탕배모과차,바이오믹스테크
25376,8801767601774,홈플러스생강차,홈플러스
25377,8801037003857,동서맥심모카골드마일드,동서식품
25378,8804645003998,한국맥널티오후의일상,한국맥널티
25416,8809396441730,힌성푸드 자임 딸기유자청 1KG,한성푸드
25433,8803237116061,북안동농협 산약촌 안동마 250G,북안동농
25436,8809109386846,산들 볶은작두콩차 100G,산들 볶
25437,8809109381421,산들 건도라지 110G,산들 건
25799,8805167007983,이마트피코크 캐모마일허니블렌드티4.9G,이마트
25800,8805167011683,이마트피코크 얼그레이4.9G,이마트
25801,8805167011690,이마트피코크 레몬밤5.6G,이마트
25802,8805167007976,이마트피코크 마론블렌드티7G,이마트
25803,8805167004449,이마트피코크 바닐라민트4G,이마트
25816,8805167021545,쌍계명차 선명한세상결명국화차26G,쌍계명차
25898,8809555960379,세명제다 럽티호박차22.5G,세명제다
25920,8802259000518,롯데푸드 엔젤리너스콜롬비아수프리모드립백56G,롯데푸드
25921,8809505140776,두리인터내셔날 폴바셋바리스타파우치과테말라우에우에테낭고48G,두리인터내셔날
26016,8801767337727,녹차원 히비스커스차52G,녹차원
26040,8809098091080,청오 국산발아유기농보리차100G,청오건강
26041,8801055705894,롯데네슬레 스윗허그아메리카노30G,롯데칠성음료
26065,8801037093179,동서식품 타라클래식블랙티망고피치향36G,동서식품
26103,4796004235697,롯데쇼핑 스위트허그캐모마일차40G,스위트허그
30072,8804645002472,한국맥널티)얼그레이라떼30G,한국맥널티
30073,8804645003776,한국맥널티)행복을주는커피헤이즐넛향5G,한국맥널티
30074,8804645003769,한국맥널티)콜롬비아싱글오리진5G,한국맥널티
30149,8808041020016,청솔에프앤비)마차260G ,청솔에프앤비
30150,8809049863032,송원)17곡쑥차255G,송원
30167,8801037010732,맥심)오리지널커피믹스20스틱236G,동서식품
30171,8801037025217,동서현미녹차50티백,동서식품
30172,8809049861809,담터메밀차40티백,담터
30173,8803284603415,우리차도라지차40티백,우리차
30174,8801037046656,동서결명자차144G,동서식품
30175,8801037001099,동서옥수수차150G,동서식품
30195,8801037086461,동서둥굴레차120G(100매),동서식품
30278,8801037049534,동서맥심카누콜롬비아다크로스트10T,동서식품
30279,8801037053470,동서카누마일드아메리카노30T,동서식품
30281,8801055723003,네슬레네스카페부드러운모카50T,네슬레코리아
35003,8801619801192,립톤 캐모마일허브티 10T 12G ,립톤 캐
35004,8801619801208,립톤 페퍼민트허브티 10T 12G ,립톤 페
35005,070177090968,트와이닝 레몬보이차 25T 50G ,기타
35006,8809568421737,흑원당 팥밀크티 10T ,흑원당
35007,8809568421331,흑원당 흑당밀크티10T (150G) ,흑원당
35008,8801005641258,샘표 순작유기농옥수수수염차 80T 120G ,샘표식품
35009,8801767631788,녹차원 호두아몬드율무차 30T 540G ,녹차원
35012,8801139020325,보해 매원 500ML ,보해 매
35015,8801767338144,홈플러스시그니처 국산가루녹차 200G ,홈플러스
35016,8801037028706,동서식품 맥심모카골드마일드 리필 170G ,동서식품
35017,8805167020142,쌍계명차 레몬밤추출분말 12T 12G ,쌍계명차
35018,8803217014783,꽃샘 별난알맹이자몽 500G ,꽃샘식품
35021,9555021503340,파워루트_알리카페카푸치노_10T 200G,기타
35023,8801069400730,남양유업_루카스나인그린티라떼10T_189G,남양유업
35289,8 801767 602023,홈플러스)유기농현미제주녹차40티백,홈플러스
35290,8801037093490,동서)건강한생각을더한구기자차40티백,동서식품
35291,8801767601996,홈플러스)1095일의기다림국내산둥굴레차40티백,홈플러스
